player_id,player_name,event_id,endpoint,category,action_type,match_date,home_team,away_team,team,minutes_played_matchlog,minute,x,y,end_x,end_y,success,successful,success_flag,success_source,outcome,accurate,won,is_assist,is_key_pass,pass_subtype,_endpoint,endpoint_available,playerCoordinates_x,playerCoordinates_y,passEndCoordinates_x,passEndCoordinates_y,eventActionType,isHome,keypass,isLongBall,_raw_action,isAssist
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,56,72.7,64.6,71.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,56,72.7,64.6,71.3,pass,False,False,,"{""playerCoordinates"": {""x"": 56, ""y"": 72.7}, ""passEndCoordinates"": {""x"": 64.6, ""y"": 71.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,34.9,17.5,29.5,6.7,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,34.9,17.5,29.5,6.7,pass,False,False,,"{""playerCoordinates"": {""x"": 34.9, ""y"": 17.5}, ""passEndCoordinates"": {""x"": 29.5, ""y"": 6.7}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,46.3,53.8,46.7,42.4,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,46.3,53.8,46.7,42.4,pass,False,False,,"{""playerCoordinates"": {""x"": 46.3, ""y"": 53.8}, ""passEndCoordinates"": {""x"": 46.7, ""y"": 42.4}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,31,64.2,46.2,53.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,31,64.2,46.2,53.3,pass,False,False,,"{""playerCoordinates"": {""x"": 31, ""y"": 64.2}, ""passEndCoordinates"": {""x"": 46.2, ""y"": 53.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,33,54.7,38.6,14.9,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,33,54.7,38.6,14.9,pass,False,False,,"{""playerCoordinates"": {""x"": 33, ""y"": 54.7}, ""passEndCoordinates"": {""x"": 38.6, ""y"": 14.9}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,99.6,99.5,96.4,55.8,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,99.6,99.5,96.4,55.8,cross,False,False,,"{""playerCoordinates"": {""x"": 99.6, ""y"": 99.5}, ""passEndCoordinates"": {""x"": 96.4, ""y"": 55.8}, ""eventActionType"": ""cross"", ""isHome"": false, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,35,76.9,39.5,66,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,35,76.9,39.5,66,pass,False,False,,"{""playerCoordinates"": {""x"": 35, ""y"": 76.9}, ""passEndCoordinates"": {""x"": 39.5, ""y"": 66}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,39.1,84,43,92.9,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,39.1,84,43,92.9,pass,False,False,,"{""playerCoordinates"": {""x"": 39.1, ""y"": 84}, ""passEndCoordinates"": {""x"": 43, ""y"": 92.9}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,33.1,73.3,38.7,88.7,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,33.1,73.3,38.7,88.7,pass,False,False,,"{""playerCoordinates"": {""x"": 33.1, ""y"": 73.3}, ""passEndCoordinates"": {""x"": 38.7, ""y"": 88.7}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,31.5,71.8,28.9,35.6,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,31.5,71.8,28.9,35.6,pass,False,False,,"{""playerCoordinates"": {""x"": 31.5, ""y"": 71.8}, ""passEndCoordinates"": {""x"": 28.9, ""y"": 35.6}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,44.6,48.3,76.2,62,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,44.6,48.3,76.2,62,pass,False,False,True,"{""playerCoordinates"": {""x"": 44.6, ""y"": 48.3}, ""passEndCoordinates"": {""x"": 76.2, ""y"": 62}, ""eventActionType"": ""pass"", ""isHome"": false, ""keypass"": false, ""isLongBall"": true}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,55.1,78.4,45.1,78.4,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,55.1,78.4,45.1,78.4,pass,False,False,,"{""playerCoordinates"": {""x"": 55.1, ""y"": 78.4}, ""passEndCoordinates"": {""x"": 45.1, ""y"": 78.4}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,19.3,68,18.5,82.1,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,19.3,68,18.5,82.1,pass,False,False,,"{""playerCoordinates"": {""x"": 19.3, ""y"": 68}, ""passEndCoordinates"": {""x"": 18.5, ""y"": 82.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,42.4,16.7,55.6,15.8,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,42.4,16.7,55.6,15.8,pass,False,False,,"{""playerCoordinates"": {""x"": 42.4, ""y"": 16.7}, ""passEndCoordinates"": {""x"": 55.6, ""y"": 15.8}, ""eventActionType"": ""pass"", ""isHome"": false, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,76.8,49.5,76.4,45.6,True,True,1,boolean_field,success,True,,False,True,key_pass,rating-breakdown,True,76.8,49.5,76.4,45.6,pass,False,True,,"{""playerCoordinates"": {""x"": 76.8, ""y"": 49.5}, ""passEndCoordinates"": {""x"": 76.4, ""y"": 45.6}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": true}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,32.1,65.6,36,45.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,32.1,65.6,36,45.3,pass,False,False,,"{""playerCoordinates"": {""x"": 32.1, ""y"": 65.6}, ""passEndCoordinates"": {""x"": 36, ""y"": 45.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,67.2,64.2,69,87.5,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,67.2,64.2,69,87.5,pass,False,False,,"{""playerCoordinates"": {""x"": 67.2, ""y"": 64.2}, ""passEndCoordinates"": {""x"": 69, ""y"": 87.5}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,79.6,73.6,79,83.1,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,79.6,73.6,79,83.1,pass,False,False,,"{""playerCoordinates"": {""x"": 79.6, ""y"": 73.6}, ""passEndCoordinates"": {""x"": 79, ""y"": 83.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,75.2,54.4,72.8,74.9,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,75.2,54.4,72.8,74.9,pass,False,False,,"{""playerCoordinates"": {""x"": 75.2, ""y"": 54.4}, ""passEndCoordinates"": {""x"": 72.8, ""y"": 74.9}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,66.6,38.9,71.6,28.7,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,66.6,38.9,71.6,28.7,pass,False,False,,"{""playerCoordinates"": {""x"": 66.6, ""y"": 38.9}, ""passEndCoordinates"": {""x"": 71.6, ""y"": 28.7}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,53.6,48,58.2,32,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,53.6,48,58.2,32,pass,False,False,,"{""playerCoordinates"": {""x"": 53.6, ""y"": 48}, ""passEndCoordinates"": {""x"": 58.2, ""y"": 32}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,99.5,99.5,95.8,52.7,,,,unresolvable,,,,False,False,pass,rating-breakdown,True,99.5,99.5,95.8,52.7,cross,False,False,True,"{""playerCoordinates"": {""x"": 99.5, ""y"": 99.5}, ""passEndCoordinates"": {""x"": 95.8, ""y"": 52.7}, ""eventActionType"": ""cross"", ""isHome"": false, ""keypass"": false, ""isLongBall"": true}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,35.5,36.2,27.6,33.3,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,35.5,36.2,27.6,33.3,pass,False,False,,"{""playerCoordinates"": {""x"": 35.5, ""y"": 36.2}, ""passEndCoordinates"": {""x"": 27.6, ""y"": 33.3}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
892673,Sandro Tonali,14025016,rating-breakdown,passes,passes,,,,Newcastle United,90.0,,53.9,73.3,56.3,67.1,True,True,1,boolean_field,success,True,,False,False,pass,rating-breakdown,True,53.9,73.3,56.3,67.1,pass,False,False,,"{""playerCoordinates"": {""x"": 53.9, ""y"": 73.3}, ""passEndCoordinates"": {""x"": 56.3, ""y"": 67.1}, ""eventActionType"": ""pass"", ""isHome"": false, ""outcome"": true, ""keypass"": false}",
